,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
2794,10,15,30,15,30,-2876.036777092207,-3241.75344770826,28.550624,-61.400000000000006,608.6168819544855,-42.650000000000006,422.8786971461202,177.75,1759.7252494352633,176.85,1750.8155409694075,805.75,7976.928747613331,5587.1849999999995,55313.13912098322,800.0,7920.017045436203,71490.5,707756.0799197349,157355.0,1557816.2562462236,2499.5,24745.053011662756,12600.0,124740.00108225108,8830.0,87417.17651583126,2600.0,25740.00524475471,1827.5890999999997,18093.132717925924,19820.0,196223.06424067484,23500.0,232651.21398780623,-1840.0,18244.8749653156,1710.0,16929.02056528965
2795,10,15,25,15,35,-2083.224510780395,-2220.34467377778,29.499851,-67.5,668.9188179443003,-71.35000000000001,706.7260038374137,176.6,1748.3402554994836,175.6,1738.440528462219,797.1999999999999,7892.2837550356735,5553.700000000001,54981.637886134595,780.0,7722.0172234980155,71069.5,703588.191340183,159615.0,1580190.3688938874,2485.5,24606.45315664165,12620.0,124938.001064528,9025.0,89347.68628789444,2580.0,25542.005207109327,1821.7873,18035.694889149887,18665.0,184789.07715284472,24400.0,241561.20460454738,-2867.5,28407.536126000086,1726.5,17092.371978458694
2796,10,15,20,15,40,-1207.426137371869,-1149.444518747849,31.253601,-73.6,729.2348188340981,-100.05,990.7270746779861,175.45,1736.9552540293028,174.35,1726.0655067233108,788.65,7807.638668989492,5520.215,54650.13644933482,760.0,7524.016879300578,70648.5,699420.3003626289,161875.0,1602564.4465246943,2471.5,24467.85322315793,12640.0,125136.0010148958,9220.0,91278.19148076938,2560.0,25344.005011047484,1815.9854999999998,17978.257041594657,17510.0,173355.08077353833,25300.0,250471.16354981865,-3895.0,38574.9786778943,1743.0,17255.723207098566
2797,10,15,15,15,45,-298.0434414250067,-96.75342609369636,36.25655,-79.7,789.5616613032829,-128.75,1274.7791449894369,174.3,1725.570244875589,173.1,1713.6904755526884,780.0999999999999,7722.993486401499,5486.73,54318.634806886475,740.0,7326.015970498563,70227.5,695252.4069439459,164135.0,1624938.4905851053,2457.5,24329.25320987062,12660.0,125334.00093350567,9415.0,93208.69237898363,2540.0,25146.004652827058,1810.1836999999998,17920.819175079683,16355.0,161921.07313441325,26200.0,259381.094087445,-4922.5,48744.21069470712,1759.5,17419.074256400654
2798,10,15,10,15,50,603.6342039977271,981.8003306134183,36.227241,-85.80000000000001,849.8970367050354,-157.45,1558.8543358826057,173.15,1714.1852278852482,171.85,1701.315434744539,771.55,7638.348204062184,5453.245,53987.132955001274,720.0,7128.01445004147,69806.5,691084.5110399668,166395.0,1647312.5024429942,2443.5,24190.653115408022,12680.0,125532.00082050792,9610.0,95139.18924397034,2520.0,24948.00412858712,1804.3818999999999,17863.381289422072,15200.0,150487.05166890606,27100.0,268290.99904767587,-5950.0,58914.30554203283,1776.0,17582.42513136342
2799,10,15,45,20,10,-3469.47767438361,-4710.513114084401,27.038222,-57.6,571.113124520878,55.55000000000001,550.394938657688,182.15,1803.2851486939055,181.7,1798.8304964615202,839.7499999999999,8313.527829417544,5722.325,56651.0221446207,875.0,8662.511471853875,73291.0,725580.9636254248,148515.0,1470299.420983699,2549.0,25235.101695852147,12525.0,123997.50080142745,8050.0,79695.08498019185,2675.0,26482.503752477787,1849.2935,18308.00611193558,24505.0,242602.44832853603,19970.0,197703.83408017154,2267.5,22463.19542607418,1639.0,16226.112907902496
2800,10,15,40,20,15,-3369.247119344716,-4394.79030161164,27.582032,-63.70000000000001,631.3990790300538,26.85000000000001,266.786807207553,181.0,1791.9001822088194,180.45,1786.4555179180925,831.1999999999999,8228.88318035929,5688.84,56319.521689434565,855.0,8464.513276024794,72870.0,721413.0848879857,150775.0,1492673.6865989834,2535.0,25096.502106867403,12545.0,124195.50090482344,8245.0,81625.61647546681,2655.0,26284.504275333024,1843.4917,18250.568351738093,23350.0,231168.48775298073,20870.0,206613.99325795917,1240.0,12308.467410689278,1655.5,16389.46517278706
2801,10,15,35,20,20,-3016.644308655197,-3807.682970049076,28.08618,-69.8,691.7026478191333,-1.8500000000000014,29.30959740426335,179.85,1780.5152087247106,179.2,1774.0805308666231,822.6499999999999,8144.238448836084,5655.3550000000005,55988.02104635576,835.0,8266.514682742662,72449.0,717245.2039265233,153035.0,1515047.9106566235,2521.0,24957.902443915435,12565.0,124393.50097573426,8440.0,83556.1419645498,2635.0,26086.504652789343,1837.6899,18193.130573416234,22195.0,219734.52260625776,21770.0,215524.10169166696,212.5,2308.6394803000317,1672.0,16552.81722849618
2802,10,15,30,20,25,-2464.663705718236,-3015.762627977325,28.564276,-75.9,752.0195934947441,-30.550000000000004,303.2921767866755,178.70000000000002,1769.130228106456,177.95,1761.7055351278204,814.0999999999999,8059.593632249705,5621.870000000001,55656.52021202692,815.0,8068.5156627473925,72028.0,713077.32070204,155295.0,1537422.094970994,2507.0,24819.302705757065,12585.0,124591.50101431478,8635.0,85486.66185435012,2615.0,25888.504881510635,1831.8881000000001,18135.6927767978,21040.0,208300.55213561005,22670.0,224434.16542496375,-815.0,8129.544113909464,1688.5,16716.16908116211
2803,10,15,25,20,30,-1765.553315635665,-2085.444616750407,29.131773,-82.0,812.3469363517044,-59.25000000000001,586.9893325265801,177.55,1757.7452402154302,176.7,1749.3305305173176,805.55,7974.9487278916085,5588.385,55325.01918301019,795.0,7870.51618383445,71607.0,708909.4351746208,157555.0,1559796.241252363,2493.0,24680.702891125282,12605.0,124789.50102071889,8830.0,87417.17651583126,2595.0,25690.504958057947,1826.0863,18078.254961708397,19885.0,196866.57541340022,23570.0,233344.1895783994,-1842.5,18269.575357681413,1705.0,16879.5207366797
2804,10,15,20,20,35,-971.5142831944104,-1080.817049601058,29.935183,-88.1,872.6825201641201,-87.95,870.9592691394931,176.4,1746.3602449093944,175.45,1736.9555168454947,796.9999999999999,7890.303732937027,5554.9,54993.51795578484,775.0,7672.516210474892,71186.0,704741.5473034069,159815.0,1582170.3511142535,2479.0,24542.102998724455,12625.0,124987.5009950995,9025.0,89347.68628789444,2575.0,25492.50487888548,1820.2844999999998,18020.817127971408,18730.0,185432.5912831938,24470.0,242254.17851917437,-2870.0,28432.261693365163,1721.5,17042.87220071781
2805,10,15,15,20,40,-135.2986831790458,-62.48734855510611,31.134892,-94.19999999999999,933.0247461884383,-116.65,1155.0008054109746,175.25,1734.9752420423756,174.2,1724.5804939172888,788.45,7805.658644438661,5521.415,54662.01652674474,755.0,7474.515703375036,70765.0,700573.6570465664,162075.0,1604544.426080188,2465.0,24403.50302722951,12645.0,125185.50093760858,9220.0,91278.19148076938,2555.0,25294.504640336407,1814.4827,17963.379275407966,17575.0,173998.5982845839,25370.0,251164.13599477135,-3897.5,38599.71309802704,1738.0,17206.223478730015
2806,10,15,10,20,45,719.1536345214881,1155.048806656634,32.017868,-100.3,993.3724039855346,-145.35,1439.0715453027344,174.1,1723.5902314645436,172.95,1712.2054615319971,779.9,7721.013459319961,5487.93,54330.514892195715,735.0,7276.514618964219,70344.0,696405.7643612666,164335.0,1626918.467589879,2451.0,24264.902975285106,12665.0,125383.50084839712,9415.0,93208.69237898363,2535.0,25096.504238638496,1808.6808999999998,17905.94140383688,16420.0,162564.59454629105,26270.0,260074.06523911605,-4925.0,48768.94936842499,1754.5,17369.57457596472
2807,10,15,40,25,10,-2770.579528931554,-3899.669297801442,27.667979,-78.20000000000002,774.8034312004563,38.95,386.2138688602469,181.95,1801.305144471641,181.54999999999998,1797.3454902995138,839.55,8311.54781845716,5723.525,56662.90217718736,870.0,8613.011087883262,73407.5,726734.3159703207,148715.0,1472279.4182304526,2542.5,25170.75170212443,12530.0,124047.00076986948,8050.0,79695.08498019185,2670.0,26433.00361290786,1847.7907,18293.128373838867,24570.0,243245.9504493343,20040.0,198396.81915292895,2265.0,22438.457946124552,1634.0,16176.612843855786
2808,10,15,35,25,15,-2565.146608138975,-3480.282510533259,28.259608,-84.3,835.1313148242017,10.25,103.82718574631598,180.8,1789.9201767117997,180.29999999999998,1784.9705106807785,831.0,8226.903167292052,5690.040000000001,56331.40172910569,850.0,8415.012774797196,72986.5,722566.4378912502,150975.0,1494653.6805109738,2528.5,25032.152077877763,12550.0,124245.00086522596,8245.0,81625.61647546681,2650.0,26235.00409757925,1841.9889,18235.69060885191,23415.0,231811.99171958296,20940.0,207306.97540121508,1237.5,12283.773493922785,1650.5,16339.965166731537
2809,10,15,30,25,20,-2134.947499747403,-2823.119958107944,28.795321,-90.39999999999999,895.4671568516624,-18.450000000000003,183.96264974173428,179.65,1778.5352019288232,179.04999999999998,1772.5955225318603,822.45,8142.258433598138,5656.555,55999.901093255285,830.0,8217.014056212876,72565.5,718398.5575993663,153235.0,1517027.9013864577,2514.5,24893.552379080007,12570.0,124443.00092813576,8440.0,83556.1419645498,2630.0,26037.004435994553,1836.1870999999999,18178.25282569549,22260.0,220378.02862354496,21840.0,216217.08130950248,210.0,2286.0473529653755,1667.0,16503.317278656432
2810,10,15,25,25,25,-1536.275935831296,-1997.21991020847,29.317563,-96.5,955.8094501520687,-47.150000000000006,467.276864931274,178.5,1767.150219986971,177.8,1760.220525672849,813.9,8057.613614774538,5623.07,55668.40026628176,810.0,8019.014902093648,72144.5,714230.6750559304,155495.0,1539402.0826622914,2500.5,24754.952604478967,12590.0,124641.00095875353,8635.0,85486.66185435012,2610.0,25839.004624791567,1830.3853,18120.81502419682,21105.0,208944.06044441657,22740.0,225127.14285487655,-817.5,8154.088468369717,1683.5,16666.669185833143
2811,10,15,20,25,30,-825.2053379183344,-1069.798920415327,29.932256,-102.60000000000001,1016.1570454413039,-75.85,751.1965924443481,177.35,1755.765230746981,176.55,1747.845519918737,805.35,7972.968708109922,5589.585,55336.89924475029,790.0,7821.015279361114,71723.5,710062.7902212944,157755.0,1561776.2260404017,2486.5,24616.352752794228,12610.0,124839.00095723291,8830.0,87417.17651583126,2590.0,25641.004660504237,1824.5834999999997,18063.37720418094,19950.0,197510.086299409,23640.0,234037.16510417743,-1845.0,18294.27588072291,1700.0,16830.02089422351
2812,10,15,15,25,35,-58.28303214377411,-105.376152114437,30.773228,-108.70000000000002,1076.5090510534505,-104.55000000000001,1035.2237499690589,176.2,1744.380234065956,175.29999999999998,1735.470505079242,796.8,7888.32371077658,5556.1,55005.39802514323,770.0,7623.015151500094,71302.5,705894.903054874,160015.0,1584150.3331265629,2472.5,24477.752822716382,12630.0,125037.00092372658,9025.0,89347.68628789444,2570.0,25443.00453955861,1818.7817,18005.939365470633,18795.0,186076.10508875124,24540.0,242947.1523809242,-2872.5,28456.987301012734,1716.5,16993.372409560146
2813,10,15,10,25,40,754.794244544988,1205.860124874384,30.58831,-114.79999999999998,1136.8647646048319,-133.25,1319.2889541340062,175.05,1732.9952297972434,174.04999999999998,1723.0954809586146,788.25,7803.678619824115,5522.615,54673.896603857625,750.0,7425.014478100363,70881.5,701727.0135151205,162275.0,1606524.4054370914,2458.5,24339.152812906203,12650.0,125235.00085838624,9220.0,91278.19148076938,2550.0,25245.004258268604,1812.9798999999998,17948.501507886427,17640.0,174642.11542465925,25440.0,251857.10839680504,-3900.0,38624.44753650206,1733.0,17156.723737357315
2814,10,15,35,30,10,-2149.796569290411,-3136.991791658898,28.267617,-98.80000000000001,978.5934155715539,22.35,222.25543075479618,181.75,1799.325140017779,181.39999999999998,1795.8604840020284,839.3499999999999,8309.567807443416,5724.725,56674.78220948631,865.0,8563.510670280035,73524.0,727887.6681213249,148915.0,1474259.4152132792,2536.0,25106.40169160049,12535.0,124096.50073632214,8050.0,79695.08498019185,2665.0,26383.503463338602,1846.2879,18278.25063447712,24635.0,243889.4523857069,20110.0,199089.8040834839,2262.5,22413.720491029595,1629.0,16127.112763914065
2815,10,15,30,30,15,-1857.907222641266,-2634.343988496328,28.871857,-104.9,1038.940993993403,-6.350000000000001,66.29274847221227,180.60000000000002,1787.940170978884,180.15,1783.4855033052554,830.8,8224.923154169892,5691.24,56343.28176850448,845.0,8365.512237753286,73103.0,723719.790697408,151175.0,1496633.674171806,2522.0,24967.802031816896,12555.0,124294.50082364868,8245.0,81625.61647546681,2645.0,26185.50390960617,1840.4860999999999,18220.81286468889,23480.0,232455.49548246866,21010.0,207999.95742788026,1235.0,12259.079798255658,1645.5,16290.465145292812
2816,10,15,25,30,20,-1370.295518047787,-1928.249522912093,29.448132,-110.99999999999999,1099.2928931817942,-35.050000000000004,347.61360804778633,179.45,1776.5551948926325,178.89999999999998,1771.1105140560821,822.25,8140.278418303639,5657.755,56011.78113987784,825.0,8167.513391479686,72682.0,719551.9110718142,153435.0,1519007.8918771292,2508.0,24829.20229689226,12575.0,124492.50087856698,8440.0,83556.1419645498,2625.0,25987.504208753868,1834.6843,18163.37507668595,22325.0,221021.5344146357,21910.0,216910.0608316728,207.5,2263.5003313452376,1662.0,16453.81731392445
2817,10,15,20,30,25,-747.1384813951445,-1089.665032378825,30.055512,-117.10000000000002,1159.6484385364388,-63.75,631.4419628912858,178.3,1765.1702116226638,177.65,1758.7355160739774,813.6999999999999,8055.633597241125,5624.27,55680.28032025485,805.0,7969.514100621192,72261.0,715384.0292060622,155695.0,1541382.0701257037,2494.0,24690.60248556118,12595.0,124690.50090123144,8635.0,85486.66185435012,2605.0,25789.504357393143,1828.8825000000002,18105.937270294944,21170.0,209587.56850061505,22810.0,225820.12020632706,-820.0,8178.634054657294,1678.5,16617.169276083096
2818,10,15,15,30,30,-48.82642825727999,-186.8210004714942,30.808652,-123.2,1220.007088913831,-92.45,915.4484827121623,177.15,1753.7852210290746,176.39999999999998,1746.3605091732918,805.15,7970.988688268225,5590.785,55348.779306203716,785.0,7771.514331196977,71840.0,711216.1450607685,157955.0,1563756.210611168,2480.0,24552.002596529674,12615.0,124888.50089179548,8830.0,87417.17651583126,2585.0,25591.504352030577,1823.0807,18048.499445340312,20015.0,198153.59690149457,23710.0,234730.1405657143,-1847.5,18318.976533911493,1695.0,16780.521037798557
2819,10,15,10,30,35,723.9332462519924,1168.055746514776,30.126813,-129.3,1280.3684051865698,-121.15,1199.5066221159432,176.0,1742.4002229683051,175.14999999999998,1733.9854931630769,796.5999999999999,7886.343688554284,5557.299999999999,55017.278094209905,765.0,7573.51404567259,71419.0,707048.258595621,160215.0,1586130.3149315948,2466.0,24413.402628474385,12635.0,125086.50085041151,9025.0,89347.68628789444,2565.0,25393.504189063784,1817.2788999999998,17991.061601644265,18860.0,186719.6185728752,24610.0,243640.12619024806,-2875.0,28481.712948837892,1711.5,16943.87260486811
2820,10,15,30,35,10,-1603.97067128285,-2421.621692752266,28.724747,-119.4,1182.4315409358803,5.75,60.36191266021977,181.55,1797.3451353315536,181.24999999999997,1794.3754775687275,839.15,8307.587796376274,5725.925,56686.66224151767,860.0,8514.010218457575,73640.5,729041.0200793574,149115.0,1476239.4119332405,2529.5,25042.05166415084,12540.0,124146.00070078779,8050.0,79695.08498019185,2660.0,26334.003303713624,1844.7850999999998,18263.37289384725,24700.0,244532.95413910985,20180.0,199782.7888733161,2260.0,22388.983060871702,1624.0,16077.612667930522
2821,10,15,25,35,15,-1243.062848597132,-1856.232664166186,29.351228,-125.5,1242.790016454912,-22.950000000000003,228.07703194315735,180.4,1785.960165009287,180.0,1782.0004957911767,830.6,8222.943140992767,5692.4400000000005,56355.161807631164,840.0,8316.011664253483,73219.5,724873.1433073997,151375.0,1498613.667582476,2515.5,24903.451968552472,12560.0,124344.00078009393,8245.0,81625.61647546681,2640.0,26136.00371135572,1838.9832999999999,18205.935119245903,23545.0,233098.99904332493,21080.0,208692.93933911613,1232.5,12234.386325026688,1640.5,16240.96510833023
2822,10,15,20,35,20,-717.1340958019755,-1120.882625867724,30.010798,-131.60000000000002,1303.151127459897,-51.65,511.7010303878623,179.25,1774.5751876153347,178.75,1769.6255054389333,822.05,8138.298402952548,5658.955,56023.66118622359,820.0,8118.012687844236,72798.5,720705.2643448291,153635.0,1520987.8821295716,2501.5,24764.852197216926,12580.0,124542.00082703024,8440.0,83556.1419645498,2620.0,25938.003971007485,1833.1814999999997,18148.49732638444,22390.0,221665.0399815,21980.0,217603.04025909197,205.0,2240.999776885308,1657.0,16404.31733416542
2823,10,15,15,35,25,-90.83779284138473,-288.3648181659155,30.782762,-137.7,1363.5145239417143,-80.35000000000001,795.6758111819161,178.10000000000002,1763.1902030127096,177.5,1757.250506330842,813.5,8053.6535796494245,5625.469999999999,55692.16037394634,800.0,7920.013257564661,72377.5,716537.3831534194,155895.0,1543362.0573621085,2487.5,24626.252348865426,12600.0,124740.00084175084,8635.0,85486.66185435012,2600.0,25740.004079253755,1827.3797,18091.059515088942,21235.0,210231.07630652515,22880.0,226513.09748003536,-822.5,8203.180861714558,1673.5,16567.669351782708
2824,10,15,10,35,30,637.5053643186966,1057.39951730742,29.94438,-143.8,1423.8799152316183,-109.05000000000001,1079.7246354974031,176.95,1751.8052110608642,176.25,1744.875498280608,804.95,7969.008668366475,5591.985000000001,55360.65936737067,780.0,7722.013338501819,71956.5,712369.4996940492,158155.0,1565736.1949654864,2473.5,24487.65242219025,12620.0,124938.00082440891,8830.0,87417.17651583126,2580.0,25542.00403257348,1821.5778999999998,18033.621685183265,20080.0,198797.10722241408,23780.0,235423.11596357738,-1850.0,18343.67731672142,1690.0,16731.021167280855
2825,10,15,25,40,10,-1128.754334351896,-1754.173389936705,28.998449,-140.0,1386.2965718056148,-10.850000000000005,109.0843916424344,181.35000000000002,1795.3651304121956,181.1,1792.8904709992742,838.9499999999999,8305.607785255694,5727.125000000001,56698.54227328165,855.0,8464.50973181554,73757.0,730194.3718453327,149315.0,1478219.408391393,2523.0,24977.701619644668,12545.0,124195.5006632688,8050.0,79695.08498019185,2655.0,26284.50313397611,1843.2822999999999,18248.495151946154,24765.0,245176.4557109838,20250.0,200475.7735238849,2257.5,22364.24565573362,1619.0,16028.112555756525
2826,10,15,20,40,15,-714.825535441687,-1143.143843678519,29.698461,-146.1,1446.661750721294,-39.55,391.9863473387817,180.2,1783.9801588022217,179.85,1780.5154881381964,830.4,8220.963127760639,5693.640000000001,56367.04184648589,835.0,8266.511053642886,73336.0,726026.4957221603,151575.0,1500593.6607439737,2509.0,24839.10188795078,12565.0,124393.5007345641,8245.0,81625.61647546681,2635.0,26086.503502769396,1837.4805,18191.0573725198,23610.0,233742.50240382043,21150.0,209385.92113606873,1230.0,12209.69307558548,1635.5,16191.465055701414
